benchmark,sub_domain,condition,count,accuracy,dense_accuracy,delta,paired_ci95,matching_tokens,compared_tokens,token_agreement,sequence_exact_match,relative_accuracy,length_terminated,empty_outputs,overall_eligible,overall_skipped,overall_softmax_skipped,overall_pv_omitted,overall_compensated,overall_mass_sum,overall_rows,overall_error_sq,overall_dense_sq,overall_denominator_mass_sum,overall_same_budget_best_mass_sum,overall_wrongly_replaced_vs_mass,overall_unnecessarily_retained_vs_mass,overall_physical_sparsity,overall_pv_omission,overall_mass,overall_denominator_mass,overall_relative_error,overall_rescued_rows,overall_prefix_eligible,overall_prefix_skipped,overall_prefix_replaced,overall_canvas_eligible,overall_canvas_skipped,overall_canvas_replaced,overall_boundary_eligible,overall_boundary_skipped,overall_boundary_replaced,overall_softmax_sparsity,overall_compensation_fraction,overall_mass_selection_gap,overall_wrongly_replaced_fraction,overall_rescued_row_rate,overall_prefix_sparsity,overall_canvas_sparsity,overall_boundary_sparsity,global_eligible,global_skipped,global_softmax_skipped,global_pv_omitted,global_compensated,global_mass_sum,global_rows,global_error_sq,global_dense_sq,global_denominator_mass_sum,global_same_budget_best_mass_sum,global_wrongly_replaced_vs_mass,global_unnecessarily_retained_vs_mass,global_physical_sparsity,global_pv_omission,global_mass,global_denominator_mass,global_relative_error,global_rescued_rows,global_prefix_eligible,global_prefix_skipped,global_prefix_replaced,global_canvas_eligible,global_canvas_skipped,global_canvas_replaced,global_boundary_eligible,global_boundary_skipped,global_boundary_replaced,global_softmax_sparsity,global_compensation_fraction,global_mass_selection_gap,global_wrongly_replaced_fraction,global_rescued_row_rate,global_prefix_sparsity,global_canvas_sparsity,global_boundary_sparsity,local_eligible,local_skipped,local_softmax_skipped,local_pv_omitted,local_compensated,local_mass_sum,local_rows,local_error_sq,local_dense_sq,local_denominator_mass_sum,local_same_budget_best_mass_sum,local_wrongly_replaced_vs_mass,local_unnecessarily_retained_vs_mass,local_physical_sparsity,local_pv_omission,local_mass,local_denominator_mass,local_relative_error,local_rescued_rows,local_prefix_eligible,local_prefix_skipped,local_prefix_replaced,local_canvas_eligible,local_canvas_skipped,local_canvas_replaced,local_boundary_eligible,local_boundary_skipped,local_boundary_replaced,local_softmax_sparsity,local_compensation_fraction,local_mass_selection_gap,local_wrongly_replaced_fraction,local_rescued_row_rate,local_prefix_sparsity,local_canvas_sparsity,local_boundary_sparsity,overall_mass_sample_p10_p50_p90,overall_relative_error_sample_p10_p50_p90,overall_physical_sparsity_sample_p10_p50_p90,global_mass_sample_p10_p50_p90,global_relative_error_sample_p10_p50_p90,global_physical_sparsity_sample_p10_p50_p90,local_mass_sample_p10_p50_p90,local_relative_error_sample_p10_p50_p90,local_physical_sparsity_sample_p10_p50_p90,equal_task_macro,dense_equal_task_macro,correct,unparsed_answers
longbench_v2,Academic,blasst_aggressive_s50,9,0.6666666666666666,0.5555555555555556,0.1111111111111111,"(0.0, 0.3333333333333333)",267,4859,0.054949578102490224,0.0,1.2,0,0,47134560.0,21660622.0,21660622.0,21660622.0,0.0,47343429.21129084,62545920.0,676456095.1696248,6110202750.716309,47343429.21129084,56417836.3866806,3992479.0,3992479.0,0.4595486199510508,0.4595486199510508,0.7569387293574199,0.7569387293574199,0.3327300279310439,0.0,44691360.0,20685895.0,20685895.0,1954560.0,754960.0,754960.0,488640.0,219767.0,219767.0,0.4595486199510508,0.0,0.14508391874945267,0.08470385636356847,0.0,0.4628611660061363,0.3862557301899149,0.44975237393582185,39397760.0,17936443.0,17936443.0,17936443.0,0.0,9389163.923381805,10424320.0,31943051.348525498,1543950635.9746094,9389163.923381805,9537005.179782867,2586962.0,2586962.0,0.45526555316850503,0.45526555316850503,0.900697975827853,0.900697975827853,0.14383729079581362,0.0,38990560.0,17883128.0,17883128.0,325760.0,51558.0,51558.0,81440.0,1757.0,1757.0,0.45526555316850503,0.0,0.014182340565241858,0.0656626671161,0.0,0.458652761078579,0.15826989194499017,0.021574165029469548,7736800.0,3724179.0,3724179.0,3724179.0,0.0,37954265.28790903,52121600.0,644513043.8210993,4566252114.741699,37954265.28790903,46880831.206897736,1405517.0,1405517.0,0.48135908902905594,0.48135908902905594,0.7281868800633332,0.7281868800633332,0.37569543009047135,0.0,5700800.0,2802767.0,2802767.0,1628800.0,703402.0,703402.0,407200.0,218010.0,218010.0,0.48135908902905594,0.0,0.17126423438629484,0.18166645124599318,0.0,0.4916445060342408,0.4318528978388998,0.5353880157170924,"[0.7458572678772188, 0.7562010498526335, 0.7730931893606895]","[0.31388906346346057, 0.33023475294898685, 0.34249781030214993]","[0.4183085359806723, 0.4782910539215686, 0.5322157010010868]","[0.8851938469518619, 0.9014145011004682, 0.9097226590093658]","[0.1351350513032816, 0.14525632431903887, 0.15044541646338613]","[0.4073284658742838, 0.47859695357833654, 0.5490629419533186]","[0.716076837672782, 0.7255283846229932, 0.7466639423896676]","[0.3555673393021883, 0.37118542725354514, 0.38894417101971485]","[0.46933448493702373, 0.48111399291497975, 0.4911300041993281]",0.675,0.575,6.0,0
longbench_v2,Academic,blasst_original_s50,9,0.5555555555555556,0.5555555555555556,0.0,"(0.0, 0.0)",319,4798,0.0664860358482701,0.0,1.0,0,0,33285440.0,14055433.0,14055433.0,14055433.0,0.0,41468495.46352577,44113920.0,68876697.07564656,4479726631.652985,41468495.46352577,42894219.78147888,2384357.0,2384357.0,0.4222697071151831,0.4222697071151831,0.9400319777413971,0.9400319777413971,0.123996777903945,0.0,31562240.0,13715704.0,13715704.0,1378560.0,290707.0,290707.0,344640.0,49022.0,49022.0,0.4222697071151831,0.0,0.032319148195243355,0.07163363320418778,0.0,0.4345605381620569,0.21087729224698235,0.1422411792014856,27828640.0,12832786.0,12832786.0,12832786.0,0.0,6631854.822732925,7352320.0,23849189.158762388,1141621783.208496,6631854.822732925,6733287.448471069,1825941.0,1825941.0,0.4611359376527204,0.4611359376527204,0.9020084575661731,0.9020084575661731,0.14453588487450814,0.0,27541440.0,12794469.0,12794469.0,229760.0,37022.0,37022.0,57440.0,1295.0,1295.0,0.4611359376527204,0.0,0.013796002586686097,0.06561373462734794,0.0,0.4645533784725853,0.161133356545961,0.02254526462395543,5456800.0,1222647.0,1222647.0,1222647.0,0.0,34836640.64079285,36761600.0,45027507.91688417,3338104848.4444885,34836640.64079285,36160932.33300781,558416.0,558416.0,0.2240593388066266,0.2240593388066266,0.9476366817764419,0.9476366817764419,0.1161419113225202,0.0,4020800.0,921235.0,921235.0,1148800.0,253685.0,253685.0,287200.0,47727.0,47727.0,0.2240593388066266,0.0,0.03602377731695481,0.10233396862630113,0.0,0.22911733983286908,0.22082607938718662,0.16618036211699164,"[0.935767616269654, 0.9420582010244418, 0.9443946724632991]","[0.10995238413411869, 0.11716748590885842, 0.13337156254930213]","[0.3755804801485196, 0.44040775240384616, 0.46086886260565413]","[0.8920699494848153, 0.9015868692991457, 0.9074948322376407]","[0.13702759926475458, 0.14255498158962054, 0.15230952000523482]","[0.39899241351413656, 0.4822040409789414, 0.5411716469706587]","[0.9428400214881012, 0.9499558515415562, 0.9540610683517582]","[0.09676064147650518, 0.10285707153078251, 0.13063923839674035]","[0.21230751996089295, 0.22362356085526316, 0.23654532163742692]",0.575,0.575,5.0,0
longbench_v2,Academic,cancel_guard_gaussian_r32_s50,9,0.3333333333333333,0.5555555555555556,-0.2222222222222222,"(-0.5555555555555556, 0.0)",275,8341,0.03296966790552692,0.0,0.6,1,0,107461760.0,55838012.0,0.0,55838012.0,0.0,93883103.68253309,136028160.0,1147223480.005942,16993827928.372559,93883103.68253309,123145086.25135803,14142027.0,14142027.0,0.5196082029551722,0.5196082029551722,0.6901740322190132,0.6901740322190132,0.25982348597852145,0.0,102148160.0,53661465.0,53661465.0,4250880.0,1729373.0,1729373.0,1062720.0,447174.0,447174.0,0.0,0.0,0.2151170946429397,0.1316005526058758,0.0,0.5253297269378127,0.40682705698584765,0.42078252032520325,90635360.0,46447367.0,0.0,46447367.0,0.0,19998282.353336334,22671360.0,43321317.46771532,3807282071.117676,19998282.353336334,20758938.783931732,11029555.0,11029555.0,0.5124640868641113,0.5124640868641113,0.8820945171942193,0.8820945171942193,0.1066702470707284,0.0,89749760.0,46348456.0,46348456.0,708480.0,98144.0,98144.0,177120.0,767.0,767.0,0.0,0.0,0.0335514248194814,0.12169152304354504,0.0,0.5164187179999145,0.13852755194218608,0.004330397470641373,16826400.0,9390645.0,0.0,9390645.0,0.0,73884821.32919675,113356800.0,1103902162.5382266,13186545857.254883,73884821.32919675,102386147.4674263,3112472.0,3112472.0,0.5580899657680788,0.5580899657680788,0.651789935223972,0.651789935223972,0.2893341973499391,0.0,12398400.0,7313009.0,7313009.0,3542400.0,1631229.0,1631229.0,885600.0,446407.0,446407.0,0.0,0.0,0.25143022860763137,0.18497551466742737,0.0,0.5898348980513615,0.46048695799457995,0.5040729448961156,"[0.7017406277608724, 0.7338533788712807, 0.7494602505939125]","[0.2555341587442328, 0.2792114356089513, 0.29565856097506]","[0.42048075264616525, 0.4801093705969969, 0.5322672951743498]","[0.8868464920178692, 0.9007567367674607, 0.9475420993210418]","[0.05628240001383657, 0.09857536848962077, 0.10649089051143235]","[0.39836716505581415, 0.47864115678662444, 0.5391658517681727]","[0.660225635957295, 0.700395142545975, 0.709475282122536]","[0.2884677511428258, 0.3213233590865149, 0.34392014124607395]","[0.4808734335839599, 0.49023718836565094, 0.5243950469927894]",0.35,0.575,3.0,1
longbench_v2,Academic,dense,9,0.5555555555555556,0.5555555555555556,0.0,"(0.0, 0.0)",4593,4593,1.0,1.0,1.0,0,0,34025440.0,0.0,0.0,0.0,0.0,45219840.0,45219840.0,0.0,4641235338.655182,45219840.0,45219840.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,32259040.0,0.0,0.0,1413120.0,0.0,0.0,353280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28431840.0,0.0,0.0,0.0,0.0,7536640.0,7536640.0,0.0,1197445792.5048828,7536640.0,7536640.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,28137440.0,0.0,0.0,235520.0,0.0,0.0,58880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5593600.0,0.0,0.0,0.0,0.0,37683200.0,37683200.0,0.0,3443789546.150299,37683200.0,37683200.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4121600.0,0.0,0.0,1177600.0,0.0,0.0,294400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[1.0, 1.0, 1.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.575,0.575,5.0,0
longbench_v2,Academic,full_centered_s50,9,0.6666666666666666,0.5555555555555556,0.1111111111111111,"(-0.2222222222222222, 0.4444444444444444)",335,4891,0.0684931506849315,0.0,1.2,0,0,51461120.0,25940788.0,0.0,25940788.0,0.0,50344664.963117346,69672960.0,548525304.5879519,6854191142.366119,50344664.963117346,63442027.06245232,6399545.0,6399545.0,0.5040851812008755,0.5040851812008755,0.7225854185485638,0.7225854185485638,0.2828917146036422,0.0,48739520.0,24913348.0,24913348.0,2177280.0,797620.0,797620.0,544320.0,229820.0,229820.0,0.0,0.0,0.18798343143932697,0.12435689312630584,0.0,0.5111529206688946,0.3663378159905938,0.4222148736037625,42842720.0,21659943.0,0.0,21659943.0,0.0,10385371.59714508,11612160.0,19600363.324636012,1778416334.9213867,10385371.59714508,10673586.233650208,4656505.0,4656505.0,0.5055688107571135,0.5055688107571135,0.8943531261320099,0.8943531261320099,0.10498212069959738,0.0,42389120.0,21612956.0,21612956.0,362880.0,46836.0,46836.0,90720.0,151.0,151.0,0.0,0.0,0.024820071072490128,0.10868836058961709,0.0,0.5098703629610617,0.12906746031746033,0.0016644620811287478,8618400.0,4280845.0,0.0,4280845.0,0.0,39959293.365972266,58060800.0,528924941.2633159,5075774807.444733,39959293.365972266,52768440.82880211,1743040.0,1743040.0,0.49670994616170056,0.49670994616170056,0.6882318770318746,0.6882318770318746,0.3228091604383511,0.0,6350400.0,3300392.0,3300392.0,1814400.0,750784.0,750784.0,453600.0,229669.0,229669.0,0.0,0.0,0.22061610351269434,0.20224635663232154,0.0,0.5197140337616528,0.41379188712522047,0.5063249559082892,"[0.7081134201388058, 0.7213899677104877, 0.743414290055109]","[0.2692998379442264, 0.28033998681193456, 0.2996524552931068]","[0.4521395629621727, 0.5077771429217958, 0.5422763848785852]","[0.8747369785035548, 0.8898074429990216, 0.9386852455514726]","[0.0625597297714017, 0.10708554890482355, 0.11999117042914147]","[0.43836632427751276, 0.5085281577961019, 0.5506447628500852]","[0.6736485709846177, 0.6877064726527808, 0.7041362806265684]","[0.3070545995385872, 0.32532396291770055, 0.3444184772361792]","[0.487367993848257, 0.49942745376955905, 0.505195780399274]",0.675,0.575,6.0,0
longbench_v2,Academic,jl_gaussian_r32_s50,9,0.5555555555555556,0.5555555555555556,0.0,"(-0.3333333333333333, 0.3333333333333333)",360,5008,0.07188498402555911,0.0,1.0,0,0,55030400.0,26074551.0,0.0,26074551.0,0.0,53087108.58903072,73728000.0,590621451.4388528,7265704121.202393,53087108.58903072,67124618.69976425,6829794.0,6829794.0,0.4738208517473978,0.4738208517473978,0.7200399927982682,0.7200399927982682,0.2851121690776143,0.0,52150400.0,24964934.0,24964934.0,2304000.0,846892.0,846892.0,576000.0,262725.0,262725.0,0.0,0.0,0.1903959162154613,0.12410947403616909,0.0,0.47871030711173834,0.3675746527777778,0.45611979166666666,45910400.0,21499010.0,0.0,21499010.0,0.0,11124025.939750671,12288000.0,16641265.654458456,1881411614.53125,11124025.939750671,11414689.726669312,4995663.0,4995663.0,0.46828191433749217,0.46828191433749217,0.9052755484823137,0.9052755484823137,0.09404836857921252,0.0,45430400.0,21456540.0,21456540.0,384000.0,42317.0,42317.0,96000.0,153.0,153.0,0.0,0.0,0.023654279534394543,0.10881331898654771,0.0,0.472294762978094,0.11020052083333333,0.00159375,9120000.0,4575541.0,0.0,4575541.0,0.0,41963082.64928005,61440000.0,573980185.7843943,5384292506.671143,41963082.64928005,55709928.97309494,1834131.0,1834131.0,0.5017040570175438,0.5017040570175438,0.6829928816614591,0.6829928816614591,0.3265007081776938,0.0,6720000.0,3508394.0,3508394.0,1920000.0,804575.0,804575.0,480000.0,262572.0,262572.0,0.0,0.0,0.22374424355167466,0.2011108552631579,0.0,0.5220824404761905,0.4190494791666667,0.547025,"[0.7096528563085897, 0.7202060107298642, 0.7393819567799614]","[0.2696604413725876, 0.28815304777213374, 0.2970273461303707]","[0.416129393795152, 0.48068112007704056, 0.5199223595072715]","[0.8912848337676861, 0.9017826074877611, 0.9488272427292122]","[0.055253515070228965, 0.0971209504907132, 0.10426276187749917]","[0.39513431848986746, 0.4778803664715818, 0.5234490846336353]","[0.6662439705561699, 0.6844188163055195, 0.7032527755104087]","[0.30650535285283426, 0.3334824582021071, 0.33997244109692903]","[0.48898320637119114, 0.5048026315789473, 0.5078109231062606]",0.575,0.575,5.0,0
longbench_v2,Academic,jl_sign_r32_s50,9,0.4444444444444444,0.5555555555555556,-0.1111111111111111,"(-0.3333333333333333, 0.0)",329,5085,0.06470009832841692,0.0,0.7999999999999999,0,0,48035360.0,22417299.0,0.0,22417299.0,0.0,46497831.12686953,64266240.0,495274662.35585177,6309576730.0589905,46497831.12686953,58506078.47168541,5955669.0,5955669.0,0.4666832724892662,0.4666832724892662,0.7235187732605725,0.7235187732605725,0.2801708464591359,0.0,45524960.0,21469649.0,21469649.0,2008320.0,730713.0,730713.0,502080.0,216937.0,216937.0,0.0,0.0,0.186851562263731,0.12398510180833452,0.0,0.4716017103584495,0.36384291347992354,0.43207656150414275,40085760.0,18463465.0,0.0,18463465.0,0.0,9707124.881725311,10711040.0,14324024.803529322,1630952769.588379,9707124.881725311,9952569.997619629,4344194.0,4344194.0,0.460599100528467,0.460599100528467,0.9062728625535252,0.9062728625535252,0.09371558918003163,0.0,39667360.0,18421603.0,18421603.0,334720.0,41745.0,41745.0,83680.0,117.0,117.0,0.0,0.0,0.02291515258035799,0.10837249936136922,0.0,0.46440204238446925,0.12471618068833652,0.0013981835564053538,7949600.0,3953834.0,0.0,3953834.0,0.0,36790706.24514422,53555200.0,480950637.55232245,4678623960.470612,36790706.24514422,48553508.47406578,1611475.0,1611475.0,0.4973626345979672,0.4973626345979672,0.6869679554019819,0.6869679554019819,0.32062042249922723,0.0,5857600.0,3048046.0,3048046.0,1673600.0,688968.0,688968.0,418400.0,216820.0,216820.0,0.0,0.0,0.2196388442004056,0.20271145718023548,0.0,0.5203574842939088,0.4116682600382409,0.5182122370936902,"[0.7080862682393876, 0.7280806826070436, 0.7468178992187153]","[0.2683891528919647, 0.28246041475308803, 0.291729069776296]","[0.4282530711876071, 0.4608308315738541, 0.5227407993348238]","[0.8914536013197456, 0.9032981173654573, 0.9442810473169786]","[0.058440099243742785, 0.09655264874828912, 0.10470139001969503]","[0.40972007127463744, 0.4538347468650814, 0.5266837726276848]","[0.6717568777474193, 0.6944214591111305, 0.7061497786350824]","[0.3059862404398419, 0.3271945232479386, 0.3376247672282223]","[0.4889259117058372, 0.5006471848225215, 0.5059511695906432]",0.475,0.575,4.0,0
longbench_v2,Academic,mass_s50,9,0.5555555555555556,0.5555555555555556,0.0,"(-0.3333333333333333, 0.3333333333333333)",241,5007,0.04813261433992411,0.0,1.0,0,0,52476640.0,25453041.0,25453041.0,25453041.0,0.0,51708139.6923759,69918720.0,731622287.825458,7140872252.323395,51708139.6923759,63156944.889736176,5924631.0,5924631.0,0.48503564633711305,0.48503564633711305,0.7395464289445788,0.7395464289445788,0.32008684936151344,0.0,49745440.0,24172986.0,24172986.0,2184960.0,1017560.0,1017560.0,546240.0,262495.0,262495.0,0.48503564633711305,0.0,0.16374449070807184,0.11290034956506362,0.0,0.4859337056823701,0.46571104276508496,0.4805488429994142,43827840.0,21120355.0,21120355.0,21120355.0,0.0,10471544.957294464,11653120.0,19291080.138977442,1755848796.621582,10471544.957294464,10715444.064628601,4262668.0,4262668.0,0.48189358635972024,0.48189358635972024,0.8986044044251208,0.8986044044251208,0.10481772163360688,0.0,43372640.0,21031044.0,21031044.0,364160.0,88571.0,88571.0,91040.0,740.0,740.0,0.48189358635972024,0.0,0.020929940422319257,0.09725936756180546,0.0,0.4848919503170662,0.24322001318101932,0.00812829525483304,8648800.0,4332686.0,4332686.0,4332686.0,0.0,41236594.735081434,58265600.0,712331207.6864806,5385023455.701813,41236594.735081434,52441500.825107574,1661963.0,1661963.0,0.5009580519840903,0.5009580519840903,0.7077348338484704,0.7077348338484704,0.3637032535354839,0.0,6372800.0,3141942.0,3141942.0,1820800.0,928989.0,928989.0,455200.0,261755.0,261755.0,0.5009580519840903,0.0,0.19230740076522237,0.19216110905559153,0.0,0.4930237886015566,0.5102092486818981,0.5750329525483304,"[0.7229257963384454, 0.74311709896872, 0.7691633361719128]","[0.26541144350521195, 0.3162795343012701, 0.33595552249078786]","[0.44167218141808035, 0.4891566452200806, 0.5105306098083773]","[0.8827988641311634, 0.8998534086428709, 0.9442645395801526]","[0.061158743729789536, 0.10534480196934004, 0.11935733030624503]","[0.4257396985192893, 0.4879418635041981, 0.5156877004723195]","[0.688921684682573, 0.7127556676618488, 0.7408364027033753]","[0.3066271553941725, 0.3585772217687038, 0.3816081639205209]","[0.4782894319131161, 0.4957905887600357, 0.509857718693285]",0.575,0.575,5.0,0
longbench_v2,Agent history QA,blasst_aggressive_s50,2,0.0,0.0,0.0,"(0.0, 0.0)",179,2676,0.06689088191330343,0.0,,0,0,24860480.0,12291880.0,12291880.0,12291880.0,0.0,23299124.20736587,30842880.0,366746024.59725356,3195465173.308563,23299124.20736587,27696443.232728958,1936549.0,1936549.0,0.4944345402824081,0.4944345402824081,0.7554133792747587,0.7554133792747587,0.33877836144444917,0.0,23655680.0,11806886.0,11806886.0,963840.0,372118.0,372118.0,240960.0,112876.0,112876.0,0.4944345402824081,0.0,0.1425716089211866,0.07789668582424797,0.0,0.49911420851144417,0.3860786022576361,0.46844289508632136,21045280.0,10386953.0,10386953.0,10386953.0,0.0,4678587.5510082245,5140480.0,16362013.53616464,816855337.4916992,4678587.5510082245,4735510.218524933,1263899.0,1263899.0,0.4935526160735329,0.4935526160735329,0.9101460468688186,0.9101460468688186,0.14152911736281787,0.0,20844480.0,10359853.0,10359853.0,160640.0,25990.0,25990.0,40160.0,1110.0,1110.0,0.4935526160735329,0.0,0.011073414839997115,0.06005617411600131,0.0,0.49700702536115077,0.16179033864541834,0.027639442231075697,3815200.0,1904927.0,1904927.0,1904927.0,0.0,18620536.656357646,25702400.0,350384011.0610889,2378609835.816864,18620536.656357646,22960933.014204025,672650.0,672650.0,0.4992993814216817,0.4992993814216817,0.7244668457559468,0.7244668457559468,0.38380491744820017,0.0,2811200.0,1447033.0,1447033.0,803200.0,346128.0,346128.0,200800.0,111766.0,111766.0,0.4992993814216817,0.0,0.16887124773742448,0.17630792618997693,0.0,0.5147385458167331,0.4309362549800797,0.5566035856573706,"[0.7520651258921138, 0.7550426692013923, 0.7580202125106709]","[0.33627344455679214, 0.3391941058350147, 0.34211476711323724]","[0.4915460506858684, 0.49485363475793787, 0.49816121883000736]","[0.906502404389326, 0.9097426320681662, 0.9129828597470063]","[0.13690075783214348, 0.14218629955323742, 0.14747184127433136]","[0.48974804999885846, 0.4941066203810205, 0.4984651907631826]","[0.7211776701926715, 0.7241026766280376, 0.7270276830634037]","[0.38153995277647673, 0.38418062083733145, 0.3868212888981862]","[0.49649312488608977, 0.498988679856625, 0.5014842348271602]",0.0,0.0,0.0,0
longbench_v2,Agent history QA,blasst_original_s50,2,0.0,0.0,0.0,"(0.0, 0.0)",199,1897,0.10490247759620454,0.0,,0,0,8439680.0,3807432.0,3807432.0,3807432.0,0.0,9880301.169870377,10567680.0,22419725.025350247,1133574250.367981,9880301.169870377,10254440.914669037,590312.0,590312.0,0.45113464017593086,0.45113464017593086,0.9349546134885213,0.9349546134885213,0.14063394345167973,0.0,8026880.0,3719848.0,3719848.0,330240.0,71592.0,71592.0,82560.0,15992.0,15992.0,0.45113464017593086,0.0,0.035404151601738536,0.06994483203154622,0.0,0.46342389571041304,0.21678779069767443,0.1937015503875969,7132480.0,3508332.0,3508332.0,3508332.0,0.0,1581898.3633499146,1761280.0,7048066.390668632,288171676.6904297,1581898.3633499146,1604025.0527610779,453962.0,453962.0,0.49188108484005566,0.49188108484005566,0.8981526863133145,0.8981526863133145,0.15639013209387212,0.0,7063680.0,3498808.0,3498808.0,55040.0,9116.0,9116.0,13760.0,408.0,408.0,0.49188108484005566,0.0,0.012562846004703017,0.0636471465745435,0.0,0.49532368397209386,0.165625,0.029651162790697676,1307200.0,299100.0,299100.0,299100.0,0.0,8298402.806520462,8806400.0,15371658.634681614,845402573.6775513,8298402.806520462,8650415.861907959,136350.0,136350.0,0.2288096695226438,0.2288096695226438,0.9423149989235626,0.9423149989235626,0.1348430548532752,0.0,963200.0,221040.0,221040.0,275200.0,62476.0,62476.0,68800.0,15584.0,15584.0,0.2288096695226438,0.0,0.039972412721145635,0.10430691554467564,0.0,0.22948504983388704,0.2270203488372093,0.22651162790697674,"[0.933198694486301, 0.9348137643706962, 0.9364288342550913]","[0.13449192812573668, 0.14073605833763256, 0.14698018854952843]","[0.449794875096257, 0.4512594457638349, 0.4527240164314128]","[0.8968898499256162, 0.8982733394713749, 0.8996568290171335]","[0.1544082948795582, 0.1562679419899054, 0.15812758910025262]","[0.4896534612788045, 0.4917068520235952, 0.493760242768386]","[0.9399070675801344, 0.9421218493505603, 0.9443366311209863]","[0.1252835686121624, 0.13478679307003727, 0.14429001752791215]","[0.21025492705949658, 0.23058241561784898, 0.25090990417620135]",0.0,0.0,0.0,0
